Type,Source,Original,Translation
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/light_gray.json,Light Gray Sheep,淺灰色羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/light_gray_shulker.json,Light Gray Shulker,淺灰色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Light Gray Shulker,淺灰色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/light_gray_slime.json,Light Gray Slime,淺灰色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Light Gray Slime,淺灰色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/lime_collared_dog.json,Lime Collared Dog,淺綠色項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Lime Collared Wolf,淺綠色項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/lime_sheep.json,Lime Sheep,淺綠色羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/lime.json,Lime Sheep,淺綠色羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/lime_shulker.json,Lime Shulker,淺綠色伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Lime Shulker,淺綠色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/lime_slime.json,Lime Slime,淺綠色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Lime Slime,淺綠色史萊姆
description,versions-45-/data/all_mob_heads/advancement/collection/llamas.json,Llama Heads Collection,羊駝頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/llamas.json,Llamas,羊駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/luma.json,Luma,Luma
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/magenta_collared_dog.json,Magenta Collared Dog,洋紅色項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Magenta Collared Wolf,洋紅色項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/magenta_sheep.json,Magenta Sheep,洋紅色羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/magenta.json,Magenta Sheep,洋紅色羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/magenta_shulker.json,Magenta Shulker,洋紅色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Magenta Shulker,洋紅色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/magenta_slime.json,Magenta Slime,洋紅色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Magenta Slime,洋紅色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/nether/magma_cube.json,Magma Cube,岩漿立方怪
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/magma_cube.json,Magma Cube,岩漿立方怪
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/maki.json,Maki,Maki
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Mason Villager,石匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Mason Zombie Villager,石匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/maxtar.json,Maxtar,Maxtar
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/me_controller.json,ME Controller,ME Controller
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/mew.json,Mew,喵喵
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/milk.json,Milk Bucket,牛奶桶
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/moobloom.json,Moobloom,Moobloom
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/mrfexfull002.json,MrFexFull002,MrFexFull002
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/gg.json,MrMLDEG,MLDEG先生
title,versions-45-/data/all_mob_heads/advancement/collection/horses/mule.json,Mule,騾子
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/mule.json,Mule,騾子
title,versions-45-/data/all_mob_heads/advancement/collection/nether.json,Nether,地獄
description,versions-45-/data/all_mob_heads/advancement/collection/nether.json,Nether Mob Heads Collection,地獄生物頭顱系列
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Nitwit Villager,傻子村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Nitwit Zombie Villager,傻子殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/aled.json,Nurse,護士
description,versions-45-/data/all_mob_heads/advancement/collection/vanilla/creeper.json,Obtained by Charged Creeper explosion,透過高壓苦力怕爆炸獲得
description,versions-45-/data/all_mob_heads/advancement/collection/vanilla/skeleton.json,Obtained by Charged Creeper explosion,透過高壓苦力怕爆炸獲得
description,versions-45-/data/all_mob_heads/advancement/collection/vanilla/zombie.json,Obtained by Charged Creeper explosion,透過高壓苦力怕爆炸獲得
description,versions-45-/data/all_mob_heads/advancement/collection/vanilla/piglin.json,Obtained by Charged Creeper explosion,透過高壓苦力怕爆炸獲得
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/other/ocelot.json,Ocelot,豹貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/ocelot.json,Ocelot,豹貓
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/orange_collared_dog.json,Orange Collared Dog,橘色項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Orange Collared Wolf,橘色項圈狗
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/orange_sheep.json,Orange Sheep,橘色羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/orange.json,Orange Sheep,橘色羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/orange_shulker.json,Orange Shulker,橘色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Orange Shulker,橘色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/orange_slime.json,Orange Slime,橘色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Orange Slime,橘色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/orlox.json,Orlox,Orlox
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/other.json,Other,其他
description,versions-45-/data/all_mob_heads/advancement/collection/jungle/other.json,Other Heads Collection,其他頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/pale_wolf.json,Pale Wolf,蒼狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Pale Wolf,蒼狼
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/pandas/panda.json,Panda,貓熊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/panda.json,Panda,貓熊
description,versions-45-/data/all_mob_heads/advancement/collection/jungle/pandas.json,Panda Heads Collection,熊貓頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/pandas.json,Pandas,貓熊
description,versions-45-/data/all_mob_heads/advancement/collection/jungle/parrots.json,Parrot Heads Collection,鸚鵡頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/parrots.json,Parrots,鸚鵡
description,versions-45-/data/all_mob_heads/advancement/collection/passives.json,Passive Mob Heads Collection,友好生物頭顱系列
description,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive.json,Passive Mobs Heads Collection,友好生物頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/passives.json,Passives,友好
title,versions-45-/data/all_mob_heads/advancement/collection/cats/persian_cat.json,Persian Cat,波斯貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Persian Cat,波斯貓
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/phantom.json,Phantom,夜寐
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/phantom.json,Phantom,夜寐
title,versions-45-/data/all_mob_heads/advancement/collection/passives/pig.json,Pig,豬
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/pig.json,Pig,豬
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/pig_potato.json,Pig Potato,豬馬鈴薯
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/guano.json,Pigeon,鴿子
title,versions-45-/data/all_mob_heads/advancement/collection/vanilla/piglin.json,Piglin,豬布林
title,versions-45-/data/all_mob_heads/advancement/collection/nether/piglin_brute.json,Piglin Brute,豬布林蠻兵
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/piglin_brute.json,Piglin Brute,豬布林蠻兵
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/pikxee.json,Pikxee,Pikxee
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/pillager.json,Pillager,掠奪者
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/pillager.json,Pillager,掠奪者
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/pink_collared_dog.json,Pink Collared Dog,粉紅項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Pink Collared Wolf,粉紅項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/pink_sheep.json,Pink Sheep,粉紅羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/pink.json,Pink Sheep,粉紅羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/pink_shulker.json,Pink Shulker,粉紅界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Pink Shulker,粉紅界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/pink_slime.json,Pink Slime,粉紅色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Pink Slime,粉紅色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/plaguewhale.json,Plaguewhale,Plaguewhale
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/potato/plaguewhale.json,Plaguewhale,Plaguewhale
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/01_armorer_villager.json,Plains Armorer Villager,平原製甲師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/01_armorer_zombie_villager.json,Plains Armorer Zombie Villager,平原製甲師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/02_butcher_villager.json,Plains Butcher Villager,平原屠夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/02_butcher_zombie_villager.json,Plains Butcher Zombie Villager,平原屠夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/03_cartographer_villager.json,Plains Cartographer Villager,平原製圖師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/03_cartographer_zombie_villager.json,Plains Cartographer Zombie Villager,平原製圖師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/04_cleric_villager.json,Plains Cleric Villager,平原神職人員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/04_cleric_zombie_villager.json,Plains Cleric Zombie Villager,平原神職人員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/05_farmer_villager.json,Plains Farmer Villager,平原農夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/05_farmer_zombie_villager.json,Plains Farmer Zombie Villager,平原農夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/06_fisherman_villager.json,Plains Fisherman Villager,平原漁民村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/06_fisherman_zombie_villager.json,Plains Fisherman Zombie Villager,平原漁夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/07_fletcher_villager.json,Plains Fletcher Villager,平原製箭師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/07_fletcher_zombie_villager.json,Plains Fletcher Zombie Villager,平原製箭師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/08_leatherworker_villager.json,Plains Leatherworker Villager,平原皮匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/08_leatherworker_zombie_villager.json,Plains Leatherworker Zombie Villager,平原皮匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/09_librarian_villager.json,Plains Librarian Villager,平原圖書管理員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/09_librarian_zombie_villager.json,Plains Librarian Zombie Villager,平原圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/10_mason_villager.json,Plains Mason Villager,平原石匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/10_mason_zombie_villager.json,Plains Mason Zombie Villager,平原石匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/11_nitwit_villager.json,Plains Nitwit Villager,平原傻子村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/11_nitwit_zombie_villager.json,Plains Nitwit Zombie Villager,平原傻子殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/13_shepherd_villager.json,Plains Shepherd Villager,平原牧羊人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/13_shepherd_zombie_villager.json,Plains Shepherd Zombie Villager,平原牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/14_toolsmith_villager.json,Plains Toolsmith Villager,平原工具匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/plains/14_toolsmith_zombie_villager.json,Plains Toolsmith Zombie Villager,平原工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/plains/12_villager.json,Plains Villager,平原村民
